Date,AAPL,MSFT,SPY
2024-05-31,0.005019695880912112,0.0011086984412862488,0.009109723627146682
2024-06-03,0.009258582716616504,-0.0038785651243485875,0.0008180618846531651
2024-06-04,0.0016496018202503127,0.006165781852695895,0.001116720296103546
2024-06-05,0.007821413636621699,0.019086059769693353,0.011884979616713753
2024-06-06,-0.007094778038460259,0.0012002784077727036,-1.8941115858983615e-05
2024-06-07,0.01238720728064413,-0.0015771714482311072,-0.0012160426713541117
2024-06-10,-0.01914590021913054,0.009485082014579316,0.003089322966053576
2024-06-11,0.07265434632389978,0.011242307863750245,0.0024086408572794316
2024-06-12,0.02857737930900872,0.01936715703219427,0.008211949008210206
2024-06-13,0.005486044726568995,0.0011789151704533207,0.002014752402456521
2024-06-14,-0.008167776622549416,0.0022413930280402727,0.0006086245458654105
2024-06-17,0.019676264767823026,0.01310527998983857,0.007959549220091011
2024-06-18,-0.010988909212994002,-0.0045268420239595875,0.00253967783853426
2024-06-20,-0.021510310340306704,-0.0014348460689040943,-0.002716036617565032
2024-06-21,-0.010446075663467114,0.00915521982662515,-0.0013404254925228898
2024-06-24,0.003133538044923778,-0.004691189401750728,-0.0032517431308317635
2024-06-25,0.004463876823995072,0.007327814302243274,0.00385009550840798
2024-06-26,0.019993377133834755,0.00268008191612501,0.0012487979856183884
2024-06-27,0.0039852259627826125,0.0015273818721084353,0.0015766303412516613
2024-06-28,-0.01625254238876761,-0.013027229281008634,-0.003935371227447804
2024-07-01,0.029102394313861968,0.021879597084816682,0.002058929912912788
2024-07-02,0.016243640723441644,0.005584652206497953,0.00672867786570408
2024-07-03,0.005812364484448551,0.003243446445978293,0.004462545508035154
2024-07-05,0.02162059345675882,0.014737855701905334,0.005768030357669041
2024-07-08,0.006538642267556849,-0.0028253257390179476,0.0011539063552212792
2024-07-09,0.003774382644005758,-0.01436903488054142,0.0009725999505518779
2024-07-10,0.0188053388558842,0.014600357800509833,0.009894534577293834
2024-07-11,-0.02322136089577953,-0.02477173447353065,-0.008623247700317305
2024-07-12,0.013046277027265463,-0.002527733318615888,0.00630918259986224
2024-07-15,0.01674740062759228,0.0009029944890777131,0.0027490454953509325
2024-07-16,0.0017935492155896071,-0.009780248453248097,0.0059288502021526135
2024-07-17,-0.025299742772417644,-0.013347029465292537,-0.014019919186648133
2024-07-18,-0.02053368286770152,-0.0071021505619707215,-0.007685113355421991
2024-07-19,0.0005818403161630403,-0.0074036927285160425,-0.006639560455618088
2024-07-22,-0.0015611091479206252,0.013337865023010487,0.010309998694471245
2024-07-23,0.004686169974463583,0.004312650138240448,-0.0015688472794512798
2024-07-24,-0.028752853881278573,-0.035855881470249096,-0.022663720911579976
2024-07-25,-0.004802394769705343,-0.024480835437764692,-0.005209333902822522
2024-07-26,0.0021590500179919925,0.016419833354525792,0.011200689965501498
2024-07-29,0.0012843529899184691,0.0034320216590308927,0.0005877619434340176
2024-07-30,0.00256541108643793,-0.008927080221400985,-0.005068090302806638
2024-07-31,0.014990805578102062,-0.010806615462028546,0.01625393916366802
2024-08-01,-0.01674829218925078,-0.0029633148815992882,-0.014159441246382687
2024-08-02,0.0068694889008358295,-0.020667680637646568,-0.018619972969807774
2024-08-05,-0.048169073218816805,-0.03265591979161542,-0.029122884783320924
2024-08-06,-0.00974737377079038,0.01128664730941864,0.009219026509822648
2024-08-07,0.01249661076035169,-0.0029515642034293466,-0.006683396100933381
2024-08-08,0.016631837679385253,0.010689838480899105,0.023118169698031377
2024-08-09,0.013739739880994417,0.00827097282394651,0.004409585426681684
2024-08-12,0.007127081051986783,0.0019457080696201334,0.0005246301546808496
2024-08-13,0.017194036452094386,0.017696975080625954,0.016446197763256398
2024-08-14,0.0020336618595551137,0.006885866758478132,0.0031548208791780663
2024-08-15,0.013528723110928231,0.011823376573339983,0.017139144156687935
2024-08-16,0.00592259595229816,-0.006080597064654247,0.0022431837512457697
2024-08-19,-0.0007093644980802338,0.007312623014409603,0.009560908450203964
2024-08-20,0.0027463020311100372,0.00775634199216535,-0.0016252947086825564
2024-08-21,-0.0004866976678333801,-0.0015520661585891604,0.003436562714559166
2024-08-22,-0.00826018246769622,-0.020253110729447354,-0.007848934568803645
2024-08-23,0.01028847913514297,0.002982735339505993,0.01062607644604463
2024-08-26,0.0014977335183041784,-0.007916683695670446,-0.0023848090536545685
2024-08-27,0.003740939911152541,0.0008457243665549452,0.0013734631793063112
2024-08-28,-0.0067507878116636055,-0.007827840770145311,-0.005806292727034146
2024-08-29,0.01456682286619504,0.0061374396017375155,9.040561382711587e-05
2024-08-30,-0.003436770831061753,0.009730896566778613,0.009545969810870414
2024-09-03,-0.02720385825634475,-0.01845993461556017,-0.02058048721957484
2024-09-04,-0.008619720084037774,-0.0013190675000366303,-0.0020442456678629872
2024-09-05,0.006929412565516158,-0.0012472952806169557,-0.0024332014738457364
2024-09-06,-0.007016927153750463,-0.016379847585959784,-0.016831510409492045
2024-09-09,0.0004084689223229354,0.010007533088217002,0.01119764763465092
2024-09-10,-0.003620279006464777,0.02090094094984063,0.004354452829840261
2024-09-11,0.011583275280361516,0.02134150029150428,0.010258589292218012
2024-09-12,0.0004951141238056511,0.009360603512594823,0.008424690333000084
2024-09-13,-0.0012146787174792673,0.008407896805562531,0.005223473673187096
2024-09-16,-0.02777339861538386,0.0017406278360831973,0.0014746586820753027
2024-09-17,0.0021728555213231804,0.008834365519259979,0.0004107181289907391
2024-09-18,0.017987740044564937,-0.009975108282425427,-0.002965278985422759
2024-09-19,0.03706546172884351,0.01829286729356272,0.017062403912719182
2024-09-20,-0.00292511615075719,-0.0077978319560362275,-0.001729063830389177
2024-09-23,-0.007580182609497665,-0.004042357274401387,0.0025006818431372313
2024-09-24,0.00397392608851499,-0.010010539843381627,0.0028601309406457442
2024-09-25,-0.004398975629322455,0.006850130628769158,-0.0022054795244480507
2024-09-26,0.0050780748473699955,-0.00185276651199906,0.003965220461667585
2024-09-27,0.0011893225266494944,-0.007626937516261978,-0.0014507509614523073
2024-09-30,0.022869461920894008,0.005325810869336145,0.004006367923697685
2024-10-01,-0.029141289012766247,-0.022331408345752535,-0.008957747565867535
2024-10-02,0.0025209004355088993,-0.00846254614743358,0.0004212285005327221
2024-10-03,-0.004896545019047016,-0.0014148552595862895,-0.0018275034851710226
2024-10-04,0.005009459351434931,-0.0011522510993294821,0.009086897109101155
2024-10-07,-0.022531837986407455,-0.0156708707725135,-0.009040196997959105
2024-10-08,0.01840390953106419,0.012624718023497739,0.009457655898007733
2024-10-09,0.016699663520867825,0.006629909007881407,0.006924947544927118
2024-10-10,-0.0021786967987564854,-0.0038811788030510552,-0.0017489742431719968
2024-10-11,-0.006506605057386761,0.001154191836803431,0.0059880239520957446
2024-10-14,0.01648095133230565,0.00677516558841651,0.008178446407734796
2024-10-15,0.011022912405975971,-0.0009538540244751204,-0.007769361400173036
2024-10-16,-0.008849898858298899,-0.006257417971591628,0.004346444993343246
2024-10-17,0.0015955307842314692,0.0014423690490237284,8.641444019863442e-05
2024-10-18,0.012277672250043281,0.003455257184626692,0.0038468384552508006
2024-10-21,0.006298937240920566,0.0014808602408193927,-0.0016423272844963144
2024-10-22,-0.00262331486983014,0.020847340426804584,-0.0005310994966625238
2024-10-23,-0.021623849546617335,-0.006806420160504034,-0.009137005042950341
2024-10-24,-0.0008208362106031375,0.00030678321282251453,0.002160797457885222
2024-10-25,0.0036424647054731363,0.008051769124426178,-0.0003440092013773377
2024-10-28,0.008596720686698367,-0.0036438526076832956,0.003090196187483407
2024-10-29,0.0011593605482487224,0.012564065223212406,0.001620040682946966
2024-10-30,-0.015277259528986953,0.0013431163547032998,-0.0030255275644762714
2024-10-31,-0.01821032687994084,-0.06052827880815259,-0.019603284218124295
2024-11-01,-0.013282227368308974,0.009893030985998807,0.004220984931880167
2024-11-04,-0.004037406708029878,-0.004653888414113072,-0.002155373718539466
2024-11-05,0.00648694034903996,0.007344643855913491,0.012092985467929696
2024-11-06,-0.003265174314560082,0.021193849570668055,0.02486549874965749
2024-11-07,0.021369655898592077,0.012493412282605254,0.007732099194267761
2024-11-08,-0.0011851264428582864,-0.0067925950350934405,0.004330613534561323
2024-11-11,-0.012028529714041225,-0.010720993322203665,0.0009539095148689558
2024-11-12,0.0,0.012009348594714364,-0.0031077562806425263
2024-11-13,0.003969033502392971,0.0051304522898729665,0.0004855727566708268
2024-11-14,0.013767771141933505,0.003973126020676121,-0.006429031246945716
2024-11-15,-0.014107181239554567,-0.027852041019911344,-0.012807270173867513
2024-11-18,0.013423625046161902,0.0018301619379434975,0.004095966572514431
2024-11-19,0.001137111998946283,0.004882763075128471,0.0036549057184902534
2024-11-20,0.0031531077187549883,-0.0055041910997588595,0.000339268543838811
2024-11-21,-0.002094007379299434,-0.004316789658997733,0.005368509855050219
2024-11-22,0.005909694264223386,0.010003148690871155,0.0030988040447190723
2024-11-25,0.013047757579980779,0.004292565947242366,0.003391732419858462
2024-11-26,0.009406140645016992,0.02196805081305664,0.005222824805470427
2024-11-27,-0.0005536579756560966,-0.011682515946634275,-0.003029282505725983
2024-11-29,0.010214256494170515,0.0011111373791341528,0.006209739627886179
2024-12-02,0.009524653160050578,0.017758465970811876,0.0017938028620676505
2024-12-03,0.012773318513999543,0.0005104645227156368,0.0004634862838071019
2024-12-04,0.0014811208660638897,0.014424860853432309,0.006209172110385186
2024-12-05,0.0001235874978886553,0.011887888070961417,-0.0016462241183426984
2024-12-06,-0.0008238148393766576,0.0021463106050336744,0.001897772439831913
2024-12-09,0.016102369183709664,0.00552336722501523,-0.005151037492797439
2024-12-10,0.004134226445254852,-0.006031119680731778,-0.003108954888532023
2024-12-11,-0.005167718527018361,0.0127670132858142,0.007731515567375613
2024-12-12,0.005966233312620028,0.0012695160248556991,-0.005154007236484626
2024-12-13,0.0006823100029069717,-0.00509386956134894,-0.00019816918319315313
2024-12-16,0.011728537019329632,0.00965859547924075,0.004270642828351434
2024-12-17,0.009722288685776181,0.006355322305631184,-0.0041214577853260215
2024-12-18,-0.02142163174066558,-0.03756106147955818,-0.029802300581057373
2024-12-19,0.007014343484893715,-0.0008230640846841331,-0.0003072634329049917
2024-12-20,0.01881642860578081,-0.000983914147770104,0.012010996200095159
2024-12-23,0.00306438352392302,-0.003092075125973537,0.005987668355452724
2024-12-24,0.011474959802345142,0.009373923032739873,0.011114727942155955
2024-12-26,0.0031793297042448376,-0.0027769558190881005,6.672260244844352e-05
2024-12-27,-0.013245161090841617,-0.017301590924653665,-0.010526456248738714
2024-12-30,-0.013262360512163673,-0.013239495505539711,-0.011412176809512675
2024-12-31,-0.007057712078690659,-0.0078384294894428,-0.003637101504631257
2025-01-02,-0.02623678266605378,-0.006927639383155437,-0.002457544885277607
2025-01-03,-0.0020075375027711617,0.011395671078407998,0.012503281081925
2025-01-06,0.00673816193802379,0.010629502775481248,0.005761003092303207
2025-01-07,-0.011388013778393491,-0.012808227182423804,-0.011304384450153804
2025-01-08,0.002021128856264376,0.00518502734569215,0.0014620057423768706
2025-01-10,-0.024101504333155943,-0.013213680045223275,-0.015269097857323777
2025-01-13,-0.010342787100046547,-0.0042009786370688085,0.001551622551399623
2025-01-14,-0.004779130702177725,-0.0036434238596322333,0.0013749747691265135
2025-01-15,0.01967608486679495,0.025597228570741093,0.018191246700801633
2025-01-16,-0.0404025100059342,-0.004058079801083747,-0.0019238481022939569
2025-01-17,0.0075347902933657895,0.010480945875924519,0.010039568308734648
2025-01-21,-0.03191614394476916,-0.0012353448476796203,0.009154262925738621
2025-01-22,0.005346343218147753,0.04130688448074671,0.005621696421740374
2025-01-23,-0.0007603406326034401,0.0011429852084265946,0.005457955549087012
2025-01-24,-0.003934399813798506,-0.005932260303104897,-0.0029197824720934573
2025-01-27,0.03178376435167496,-0.021393505382155564,-0.014145083618330334
2025-01-28,0.036540538657189536,0.02908689248895424,0.008591418956345187
2025-01-29,0.004617685862906562,-0.0108899821109123,-0.004481447867703547
2025-01-30,-0.007394488429382173,-0.06180905658671121,0.005366613000536757
2025-01-31,-0.006691133405525629,0.00016867876334369925,-0.0053213886669342125
2025-02-03,-0.0338549509843431,-0.009974461523635125,-0.006729820538118991
2025-02-04,0.02100456621004576,0.0035286673805119406,0.006708301313135712
2025-02-05,-0.001414786018990033,0.002231006135266833,0.004053495473152369
2025-02-06,0.003225459164997835,0.006121609523578986,0.0034760494548544685
2025-02-07,-0.023969368657818402,-0.014597662450098636,-0.009152988741145451
2025-02-10,0.0011874395285425,0.006028065893837864,0.006790000818072128
2025-02-11,0.021831759279595797,-0.0018921934889137848,0.0007611485881440228
2025-02-12,0.018270140142722102,-0.005833171300797191,-0.003221236298560859
2025-02-13,0.01967323848524516,0.003667123019753582,0.010557708323982506
2025-02-14,0.012710636359872352,-0.005139572270667969,-4.9350059713737515e-05
2025-02-18,-0.0005314799672935244,0.002962563964449272,0.002936473468098777
2025-02-19,0.001636192579866691,0.012523191094619746,0.002353782536737681
2025-02-20,0.0039204475844325515,0.0032789256696483804,-0.004159766450878122
2025-02-21,-0.0011389984948948495,-0.019032513877874746,-0.01710459288472599
2025-02-24,0.006605579311748988,-0.01031331912496014,-0.004584203390170516
2025-02-25,-0.0005340410726134559,-0.015099009900990112,-0.004939544742265323
2025-02-26,-0.027040155440414382,0.004599145513948244,0.0005046771247918524
2025-02-27,-0.01273090364453322,-0.018012158206789697,-0.015961009317477348
2025-02-28,0.01913190054782965,0.011362188877283463,0.015604427254772846
2025-03-03,-0.015754217664571635,-0.021411118667976514,-0.017518627679364296
2025-03-04,-0.008822417342351785,0.0003088882596720133,-0.011838081165595704
2025-03-05,-0.0008053236129360597,0.031934330048120074,0.010748874167579636
2025-03-06,-0.0017392042080257575,-0.010298738217545234,-0.01775122481558944
2025-03-07,0.01589257638210162,-0.00902013152258807,0.005604271856222365
2025-03-10,-0.048479524825364995,-0.03343418677379162,-0.026635643416063948
2025-03-11,-0.029189379286091,0.0007628367003365,-0.008312772075097619
2025-03-12,-0.017478717623618967,0.007412274937574015,0.00530624101267807
2025-03-13,-0.03364365379297618,-0.011741070263782682,-0.013329289260113897
2025-03-14,0.018170545593285015,0.02584681996990268,0.020656023369900245
2025-03-17,0.0023888706730994524,0.0003603047148446059,0.00770953961965537
2025-03-18,-0.006121495327102822,-0.013326472858245397,-0.010807340715077718
2025-03-19,0.011989280173021921,0.011211931581143197,0.010891446674461625
2025-03-20,-0.005296413306076997,-0.002526945490175847,-0.0028933731850095956
2025-03-21,0.019476879962634364,0.011425912521972892,0.0003299077322569399
2025-03-24,0.011270444861868123,0.004651638296784721,0.017908436469378453
2025-03-25,0.013681873782449117,0.005291543706115842,0.0024038461538462563
2025-03-26,-0.009921787709497254,-0.013133920437291224,-0.011938275466583215
2025-03-27,0.01047262221820966,0.0015642228889400922,-0.0026556921507588926
2025-03-28,-0.026580299307571997,-0.03016027446361813,-0.020138252098469533
2025-03-31,0.01941257457549339,-0.009002111932418178,0.006712738005254959
2025-04-01,0.004771980371854223,0.01811449425930367,0.0028245052646633795
2025-04-02,0.003136341233926254,-0.00013082498233862871,0.006328324152806708
2025-04-03,-0.09245611684309252,-0.02363008321557536,-0.049280804931623234
2025-04-04,-0.07288744524828983,-0.035565918897912274,-0.05854294764300372
2025-04-07,-0.03673426053721196,-0.005502445531347155,-0.0017811906269790123
2025-04-08,-0.049818141739226385,-0.009221483261610763,-0.01566279392521508
2025-04-09,0.15328848161466202,0.10133686823104693,0.10501933612632941
2025-04-10,-0.042393764143827006,-0.023406489282696064,-0.04381903685611166
2025-04-11,0.040594475370234306,0.018618067392159432,0.017842845705135613
2025-04-14,0.022053999495331933,-0.0016475736903075466,0.009701464584035646
2025-04-15,-0.001876357890578828,-0.005363451174544176,-0.002800860661819282
2025-04-16,-0.03893341248639548,-0.03660591605527186,-0.022228009151615602
2025-04-17,0.013949657692901463,-0.010306504130674687,0.0014267777650953661
2025-04-21,-0.019392831759569518,-0.023546685518516464,-0.02380273930966348
2025-04-22,0.03406502381445442,0.02144130095789709,0.026017747334007968
2025-04-23,0.024331631120456443,0.02063682460062144,0.015495495495495337
2025-04-24,0.01842619745845564,0.034482758620689724,0.021048896193642586
2025-04-25,0.004367231367279345,0.011747998967208906,0.007225301359088165
2025-04-28,0.004109327217125314,-0.0017608778869465658,0.0003813744006975206
2025-04-29,0.005091843532882834,0.007362716024133409,0.006299355541435903
2025-04-30,0.006107665356754,0.0030961323723479595,0.0003968826670512904
2025-05-01,0.0038588235294116924,0.07625360522187918,0.007086954953655411
2025-05-02,-0.03736171010688172,0.02322519981194171,0.014844127706054033
2025-05-05,-0.0314584855125396,0.002044660907921436,-0.005734349636530411
2025-05-06,-0.0019106038513750923,-0.006557076369305581,-0.008358325495554708
2025-05-07,-0.011384816885799176,9.231266298970198e-05,0.004205440229062329
2025-05-08,0.006318471337579679,0.011122649128879614,0.006967833912500998
2025-05-09,0.005266089422249154,0.001278042768788401,-0.0012742009698083478
2025-05-12,0.06175389109958185,0.024001094066965933,0.033047453662685466
2025-05-13,0.010152284263959421,-0.00026710590749234875,0.006603886859122943
2025-05-14,-0.002817827455032118,0.008460613617135015,0.0012780314906959411
2025-05-15,-0.004144492064239724,0.00041948160904303755,0.004884358140880618
2025-05-16,-0.000898557578623782,0.0025158343080351475,0.006334044643159675
2025-05-19,-0.011739089273880454,0.010126136438681987,0.0010939077751599413
2025-05-20,-0.009196283168885877,-0.0015254865212369628,-0.003362192149281351
2025-05-21,-0.0230590737696994,-0.012222537486086038,-0.016850805431390725
2025-05-22,-0.003612251966945368,0.005059990719667784,0.0003946059087946985
2025-05-23,-0.030244338498212175,-0.010288880094974306,-0.006825704436707936
2025-05-27,0.025298304911148595,0.02334621706872797,0.020790523389338844
2025-05-28,0.0010488986564105574,-0.007228288002778416,-0.0057853336716569
2025-05-29,-0.002345075341782299,0.0028861290886827984,0.003947390808704654
2025-05-30,0.004501125281320295,0.0036626842242957203,-0.001118549275485048
2025-06-02,0.004232013940751678,0.003497263011556173,0.005632942533806196
2025-06-03,0.007783837382250969,0.0021646427257180356,0.005702620168379191
2025-06-04,-0.002213804299699973,0.0019439704516490686,-0.00026841584324532874
2025-06-05,-0.010797751701015712,0.00821350809494037,-0.004832782373768718
2025-06-06,0.016398345212580434,0.005773178241532673,0.010268948655256738
