date,security,field,value
2019-06-28,BRBY LN Equity,PX_VOLUME,32723814.0
2019-06-28,BT/A LN Equity,PX_VOLUME,460958301.0
2019-06-28,BTRW LN Equity,PX_VOLUME,70890794.0
2019-06-28,CCEP LN Equity,PX_VOLUME,3212.0
2019-06-28,CCH LN Equity,PX_VOLUME,15211369.0
2019-06-28,CNA LN Equity,PX_VOLUME,462554850.0
2019-06-28,CPG LN Equity,PX_VOLUME,55650652.0
2019-06-28,CRDA LN Equity,PX_VOLUME,6904804.0
2019-06-28,CTEC LN Equity,PX_VOLUME,88638490.0
2019-06-28,DCC LN Equity,PX_VOLUME,3989997.0
2019-06-28,DGE LN Equity,PX_VOLUME,69895109.0
2019-06-28,DPLM LN Equity,PX_VOLUME,2330065.0
2019-06-28,ENT LN Equity,PX_VOLUME,41498507.0
2019-06-28,EXPN LN Equity,PX_VOLUME,35571050.0
2019-06-28,FCIT LN Equity,PX_VOLUME,5680795.0
2019-06-28,FRES LN Equity,PX_VOLUME,31066354.0
2019-06-28,GAW LN Equity,PX_VOLUME,2536645.0
2019-06-28,GLEN LN Equity,PX_VOLUME,737032093.0
2019-06-28,GSK LN Equity,PX_VOLUME,107348468.0
2019-06-28,HLMA LN Equity,PX_VOLUME,31451219.0
2019-06-28,HSBA LN Equity,PX_VOLUME,399431049.0
2019-06-28,HSX LN Equity,PX_VOLUME,9415650.0
2019-06-28,HWDN LN Equity,PX_VOLUME,27532132.0
2019-06-28,IAG LN Equity,PX_VOLUME,203579527.0
2019-06-28,ICG LN Equity,PX_VOLUME,16346033.0
2019-06-28,IGG LN Equity,PX_VOLUME,20568683.0
2019-06-28,IHG LN Equity,PX_VOLUME,9057878.0
2019-06-28,III LN Equity,PX_VOLUME,32578909.0
2019-06-28,IMB LN Equity,PX_VOLUME,65614102.0
2019-06-28,IMI LN Equity,PX_VOLUME,11196024.0
2019-06-28,INF LN Equity,PX_VOLUME,39987202.0
2019-06-28,ITRK LN Equity,PX_VOLUME,6504521.0
2019-06-28,JD/ LN Equity,PX_VOLUME,173116610.0
2019-06-28,KGF LN Equity,PX_VOLUME,181132174.0
2019-06-28,LAND LN Equity,PX_VOLUME,44973921.0
2019-06-28,LGEN LN Equity,PX_VOLUME,277583870.0
2019-06-28,LLOY LN Equity,PX_VOLUME,2788337229.0
2019-06-28,LMP LN Equity,PX_VOLUME,47980710.0
2019-06-28,LSEG LN Equity,PX_VOLUME,10499574.0
2019-06-28,MKS LN Equity,PX_VOLUME,274902189.0
2019-06-28,MNDI LN Equity,PX_VOLUME,28530722.0
2019-06-28,MRO LN Equity,PX_VOLUME,60001166.0
2019-06-28,NG/ LN Equity,PX_VOLUME,172315635.0
2019-06-28,NWG LN Equity,PX_VOLUME,220777051.0
2019-06-28,NXT LN Equity,PX_VOLUME,11265267.0
2019-06-28,PCT LN Equity,PX_VOLUME,40400780.0
2019-06-28,PRU LN Equity,PX_VOLUME,78555494.0
2019-06-28,PSH LN Equity,PX_VOLUME,1767406.0
2019-06-28,PSN LN Equity,PX_VOLUME,20481855.0
2019-06-28,PSON LN Equity,PX_VOLUME,45854503.0
2019-06-28,REL LN Equity,PX_VOLUME,64520189.0
2019-06-28,RIO LN Equity,PX_VOLUME,62240092.0
2019-06-28,RKT LN Equity,PX_VOLUME,26237474.0
2019-06-28,RMV LN Equity,PX_VOLUME,39899596.0
2019-06-28,RR/ LN Equity,PX_VOLUME,227285583.0
2019-06-28,RTO LN Equity,PX_VOLUME,108368616.0
2019-06-28,SBRY LN Equity,PX_VOLUME,224252219.0
2019-06-28,SDLF LN Equity,PX_VOLUME,23189003.0
2019-06-28,SDR LN Equity,PX_VOLUME,44964128.0
2019-06-28,SGE LN Equity,PX_VOLUME,45567817.0
2019-06-28,SGRO LN Equity,PX_VOLUME,49862022.0
2019-06-28,SHEL LN Equity,PX_VOLUME,116067977.0
2019-06-28,SMIN LN Equity,PX_VOLUME,15410867.0
2019-06-28,SMT LN Equity,PX_VOLUME,47949110.0
2019-06-28,SN/ LN Equity,PX_VOLUME,37224236.0
2019-06-28,SPX LN Equity,PX_VOLUME,5810090.0
2019-06-28,SSE LN Equity,PX_VOLUME,62722774.0
2019-06-28,STAN LN Equity,PX_VOLUME,147762129.0
2019-06-28,STJ LN Equity,PX_VOLUME,33283214.0
2019-06-28,SVT LN Equity,PX_VOLUME,20918017.0
2019-06-28,TSCO LN Equity,PX_VOLUME,371042971.0
2019-06-28,ULVR LN Equity,PX_VOLUME,32796241.0
2019-06-28,UU/ LN Equity,PX_VOLUME,46045901.0
2019-06-28,VOD LN Equity,PX_VOLUME,1281974618.0
2019-06-28,WEIR LN Equity,PX_VOLUME,19528042.0
2019-06-28,WTB LN Equity,PX_VOLUME,14812883.0
2019-06-28,AAF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,67.8
2019-06-28,AAL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2862.492
2019-06-28,ABF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2873.974
2019-06-28,ADM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3978.162
2019-06-28,ALW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,991.162
2019-06-28,ANTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1311.604
2019-06-28,AUTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,568.229
2019-06-28,AV/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,918.442
2019-06-28,AZN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,10247.828
2019-06-28,BA/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,774.764
2019-06-28,BAB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,591.221
2019-06-28,BARC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,187.854
2019-06-28,BATS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4220.484
2019-06-28,BBOX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,194.81
2019-06-28,BEZ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1001.506
2019-06-28,BGEO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1922.738
2019-06-28,BKG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,5246.333
2019-06-28,BLND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,850.94
2019-06-28,BNZL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2600.326
2019-06-28,BP/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,896.386
2019-06-28,BRBY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2317.587
2019-06-28,BT/A LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,283.73
2019-06-28,BTRW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,775.813
2019-06-28,CCEP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4404.065
2019-06-28,CCH LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3342.011
2019-06-28,CNA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,154.912
2019-06-28,CPG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2703.348
2019-06-28,CRDA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6744.432
2019-06-28,CTEC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,152.874
2019-06-28,DCC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8971.79
2019-06-28,DGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4409.753
2019-06-28,DPLM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1953.629
2019-06-28,ENT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1719.62
2019-06-28,EXPN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2919.443
2019-06-28,FCIT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,862.136
2019-06-28,FRES LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1059.463
2019-06-28,GAW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,9834.642
2019-06-28,GLEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,345.361
2019-06-28,GSK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2675.329
2019-06-28,HLMA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2417.004
2019-06-28,HSBA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1075.775
2019-06-28,HSX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2802.061
2019-06-28,HWDN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,586.133
2019-06-28,IAG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,360.785
2019-06-28,ICG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2864.543
2019-06-28,IGG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,900.398
2019-06-28,IHG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,127.954
2019-06-28,III LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1547.211
2019-06-28,IMB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2986.069
2019-06-28,IMI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1632.362
2019-06-28,INF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1157.94
2019-06-28,ITRK LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6426.565
2019-06-28,JD/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,136.366
2019-06-28,KGF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,294.668
2019-06-28,LAND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1279.678
2019-06-28,LGEN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,443.35
2019-06-28,LLOY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,68.817
2019-06-28,LMP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,340.584
2019-06-28,LSEG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6616.196
2019-06-28,MKS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,332.94
2019-06-28,MNDI LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2755.997
2019-06-28,MRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6097.866
2019-06-28,NG/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1428.423
2019-06-28,NWG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,249.192
2019-06-28,NXT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,7991.726
2019-06-28,PCT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,133.8
2019-06-28,PRU LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1967.573
2019-06-28,PSH LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1402.541
2019-06-28,PSN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3369.818
2019-06-28,PSON LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1210.717
2019-06-28,REL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2559.588
2019-06-28,RIO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,7505.637
2019-06-28,RKT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8468.465
2019-06-28,RMV LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,606.237
2019-06-28,RR/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,349.409
2019-06-28,RTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,455.57
2019-06-28,SBRY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,305.358
2019-06-28,SDLF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1346.259
2019-06-28,SDR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,682.447
2019-06-28,SGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1108.354
2019-06-28,SGRO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1101.614
2019-06-28,SHEL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4467.925
2019-06-28,SMIN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2163.377
2019-06-28,SMT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,600.299
2019-06-28,SN/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2042.254
2019-06-28,SPX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,12109.936
2019-06-28,SSE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1991.985
2019-06-28,STAN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,915.38
2019-06-28,STJ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1446.426
2019-06-28,SVT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3231.728
2019-06-28,TSCO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,362.317
2019-06-28,ULVR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,7259.97
2019-06-28,UU/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1245.903
2019-06-28,VOD LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,275.489
2019-06-28,WEIR LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1919.37
2019-06-28,WTB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4968.738
2019-07-31,AAF LN Equity,PX_LAST,68.9
2019-07-31,AAL LN Equity,PX_LAST,1993.209
2019-07-31,ABF LN Equity,PX_LAST,2420.0
2019-07-31,ADM LN Equity,PX_LAST,2167.0
2019-07-31,ALW LN Equity,PX_LAST,833.0
2019-07-31,ANTO LN Equity,PX_LAST,939.2
2019-07-31,AUTO LN Equity,PX_LAST,541.8
2019-07-31,AV/ LN Equity,PX_LAST,534.342
2019-07-31,AZN LN Equity,PX_LAST,7061.0
2019-07-31,BA/ LN Equity,PX_LAST,548.6
2019-07-31,BAB LN Equity,PX_LAST,476.4
2019-07-31,BARC LN Equity,PX_LAST,154.08
2019-07-31,BATS LN Equity,PX_LAST,2952.0
2019-07-31,BBOX LN Equity,PX_LAST,153.0
2019-07-31,BEZ LN Equity,PX_LAST,576.5
2019-07-31,BGEO LN Equity,PX_LAST,1406.0
2019-07-31,BKG LN Equity,PX_LAST,4019.069
2019-07-31,BLND LN Equity,PX_LAST,508.0
2019-07-31,BNZL LN Equity,PX_LAST,2150.0
2019-07-31,BP/ LN Equity,PX_LAST,545.7
2019-07-31,BRBY LN Equity,PX_LAST,2259.0
2019-07-31,BT/A LN Equity,PX_LAST,193.18
2019-07-31,BTRW LN Equity,PX_LAST,645.2
2019-07-31,CCEP LN Equity,PX_LAST,4587.316
2019-07-31,CCH LN Equity,PX_LAST,2836.0
2019-07-31,CNA LN Equity,PX_LAST,76.08
2019-07-31,CPG LN Equity,PX_LAST,2083.0
2019-07-31,CRDA LN Equity,PX_LAST,4688.0
2019-07-31,CTEC LN Equity,PX_LAST,156.1
2019-07-31,DCC LN Equity,PX_LAST,6962.0
2019-07-31,DGE LN Equity,PX_LAST,3443.5
2019-07-31,DPLM LN Equity,PX_LAST,1517.0
2019-07-31,ENT LN Equity,PX_LAST,591.6
2019-07-31,EXPN LN Equity,PX_LAST,2500.0
2019-07-31,FCIT LN Equity,PX_LAST,728.0
2019-07-31,FRES LN Equity,PX_LAST,601.0
2019-07-31,GAW LN Equity,PX_LAST,4536.0
2019-07-31,GLEN LN Equity,PX_LAST,266.45
2019-07-31,GSK LN Equity,PX_LAST,1722.331
2019-07-31,HLMA LN Equity,PX_LAST,1990.0
2019-07-31,HSBA LN Equity,PX_LAST,656.7
2019-07-31,HSX LN Equity,PX_LAST,1700.0
2019-07-31,HWDN LN Equity,PX_LAST,555.0
2019-07-31,IAG LN Equity,PX_LAST,281.37
2019-07-31,ICG LN Equity,PX_LAST,1390.0
2019-07-31,IGG LN Equity,PX_LAST,571.8
2019-07-31,IHG LN Equity,PX_LAST,69.852
2019-07-31,III LN Equity,PX_LAST,1112.5
2019-07-31,IMB LN Equity,PX_LAST,2095.0
2019-07-31,IMI LN Equity,PX_LAST,1045.5
2019-07-31,INF LN Equity,PX_LAST,874.0
2019-07-31,ITRK LN Equity,PX_LAST,5708.0
2019-07-31,JD/ LN Equity,PX_LAST,129.96
2019-07-31,KGF LN Equity,PX_LAST,222.4
2019-07-31,LAND LN Equity,PX_LAST,796.2
2019-07-31,LGEN LN Equity,PX_LAST,261.8
2019-07-31,LLOY LN Equity,PX_LAST,53.33
2019-07-31,LMP LN Equity,PX_LAST,203.0
2019-07-31,LSEG LN Equity,PX_LAST,6626.0
2019-07-31,MKS LN Equity,PX_LAST,207.9
2019-07-31,MNDI LN Equity,PX_LAST,1983.85
2019-07-31,MRO LN Equity,PX_LAST,443.36
2019-07-31,NG/ LN Equity,PX_LAST,783.429
2019-07-31,NWG LN Equity,PX_LAST,233.692
2019-07-31,NXT LN Equity,PX_LAST,6064.0
2019-07-31,PCT LN Equity,PX_LAST,149.2
2019-07-31,PRU LN Equity,PX_LAST,1451.174
2019-07-31,PSH LN Equity,PX_LAST,1476.0
2019-07-31,PSN LN Equity,PX_LAST,2009.0
2019-07-31,PSON LN Equity,PX_LAST,871.2
2019-07-31,REL LN Equity,PX_LAST,1953.5
2019-07-31,RIO LN Equity,PX_LAST,4698.0
2019-07-31,RKT LN Equity,PX_LAST,6637.5
2019-07-31,RMV LN Equity,PX_LAST,528.4
2019-07-31,RR/ LN Equity,PX_LAST,295.811
2019-07-31,RTO LN Equity,PX_LAST,435.0
2019-07-31,SBRY LN Equity,PX_LAST,196.65
2019-07-31,SDLF LN Equity,PX_LAST,695.6
2019-07-31,SDR LN Equity,PX_LAST,505.41
2019-07-31,SGE LN Equity,PX_LAST,720.0
2019-07-31,SGRO LN Equity,PX_LAST,764.2
2019-07-31,SHEL LN Equity,PX_LAST,2594.0
2019-07-31,SMIN LN Equity,PX_LAST,1642.0
2019-07-31,SMT LN Equity,PX_LAST,563.0
2019-07-31,SN/ LN Equity,PX_LAST,1859.0
2019-07-31,SPX LN Equity,PX_LAST,8995.0
2019-07-31,SSE LN Equity,PX_LAST,1100.5
2019-07-31,STAN LN Equity,PX_LAST,676.8
2019-07-31,STJ LN Equity,PX_LAST,984.0
2019-07-31,SVT LN Equity,PX_LAST,2015.0
2019-07-31,TSCO LN Equity,PX_LAST,282.847
2019-07-31,ULVR LN Equity,PX_LAST,5313.701
2019-07-31,UU/ LN Equity,PX_LAST,788.6
2019-07-31,VOD LN Equity,PX_LAST,150.08
2019-07-31,WEIR LN Equity,PX_LAST,1497.0
2019-07-31,WTB LN Equity,PX_LAST,3885.809
2019-07-31,AAF LN Equity,PX_VOLUME,45193599.0
2019-07-31,AAL LN Equity,PX_VOLUME,97487085.0
2019-07-31,ABF LN Equity,PX_VOLUME,17504173.0
2019-07-31,ADM LN Equity,PX_VOLUME,12477687.0
2019-07-31,ALW LN Equity,PX_VOLUME,4986190.0
2019-07-31,ANTO LN Equity,PX_VOLUME,52220892.0
2019-07-31,AUTO LN Equity,PX_VOLUME,80555676.0
2019-07-31,AV/ LN Equity,PX_VOLUME,116034820.0
2019-07-31,AZN LN Equity,PX_VOLUME,37737544.0
2019-07-31,BA/ LN Equity,PX_VOLUME,134300236.0
2019-07-31,BAB LN Equity,PX_VOLUME,35932269.0
2019-07-31,BARC LN Equity,PX_VOLUME,584351010.0
2019-07-31,BATS LN Equity,PX_VOLUME,66207715.0
2019-07-31,BBOX LN Equity,PX_VOLUME,87353637.0
2019-07-31,BEZ LN Equity,PX_VOLUME,28375484.0
2019-07-31,BGEO LN Equity,PX_VOLUME,1253417.0
2019-07-31,BKG LN Equity,PX_VOLUME,8754635.0
2019-07-31,BLND LN Equity,PX_VOLUME,74513529.0
2019-07-31,BNZL LN Equity,PX_VOLUME,17341060.0
2019-07-31,BP/ LN Equity,PX_VOLUME,596957095.0
2019-07-31,BRBY LN Equity,PX_VOLUME,36521201.0
2019-07-31,BT/A LN Equity,PX_VOLUME,497176536.0
2019-07-31,BTRW LN Equity,PX_VOLUME,91139249.0
2019-07-31,CCEP LN Equity,PX_VOLUME,2182.0
2019-07-31,CCH LN Equity,PX_VOLUME,18423157.0
2019-07-31,CNA LN Equity,PX_VOLUME,553856369.0
2019-07-31,CPG LN Equity,PX_VOLUME,53334085.0
2019-07-31,CRDA LN Equity,PX_VOLUME,11755728.0
2019-07-31,CTEC LN Equity,PX_VOLUME,47733276.0
2019-07-31,DCC LN Equity,PX_VOLUME,4256657.0
2019-07-31,DGE LN Equity,PX_VOLUME,75634093.0
2019-07-31,DPLM LN Equity,PX_VOLUME,3409943.0
2019-07-31,ENT LN Equity,PX_VOLUME,81294441.0
2019-07-31,EXPN LN Equity,PX_VOLUME,30716917.0
2019-07-31,FCIT LN Equity,PX_VOLUME,5531002.0
2019-07-31,FRES LN Equity,PX_VOLUME,46531887.0
2019-07-31,GAW LN Equity,PX_VOLUME,1819360.0
2019-07-31,GLEN LN Equity,PX_VOLUME,636164449.0
2019-07-31,GSK LN Equity,PX_VOLUME,121029579.0
2019-07-31,HLMA LN Equity,PX_VOLUME,24496621.0
2019-07-31,HSBA LN Equity,PX_VOLUME,359340990.0
2019-07-31,HSX LN Equity,PX_VOLUME,11764824.0
2019-07-31,HWDN LN Equity,PX_VOLUME,40369743.0
2019-07-31,IAG LN Equity,PX_VOLUME,225179210.0
2019-07-31,ICG LN Equity,PX_VOLUME,13634801.0
2019-07-31,IGG LN Equity,PX_VOLUME,20716280.0
2019-07-31,IHG LN Equity,PX_VOLUME,8270958.0
2019-07-31,III LN Equity,PX_VOLUME,27242780.0
2019-07-31,IMB LN Equity,PX_VOLUME,54535296.0
2019-07-31,IMI LN Equity,PX_VOLUME,11473467.0
2019-07-31,INF LN Equity,PX_VOLUME,54161392.0
2019-07-31,ITRK LN Equity,PX_VOLUME,6670446.0
2019-07-31,JD/ LN Equity,PX_VOLUME,143953625.0
2019-07-31,KGF LN Equity,PX_VOLUME,173952965.0
2019-07-31,LAND LN Equity,PX_VOLUME,34007313.0
2019-07-31,LGEN LN Equity,PX_VOLUME,246149975.0
2019-07-31,LLOY LN Equity,PX_VOLUME,2909853518.0
2019-07-31,LMP LN Equity,PX_VOLUME,29255991.0
2019-07-31,LSEG LN Equity,PX_VOLUME,11784061.0
2019-07-31,MKS LN Equity,PX_VOLUME,167778951.0
2019-07-31,MNDI LN Equity,PX_VOLUME,54072764.0
2019-07-31,MRO LN Equity,PX_VOLUME,68129177.0
2019-07-31,NG/ LN Equity,PX_VOLUME,156733644.0
2019-07-31,NWG LN Equity,PX_VOLUME,247388303.0
2019-07-31,NXT LN Equity,PX_VOLUME,9103131.0
2019-07-31,PCT LN Equity,PX_VOLUME,44567410.0
2019-07-31,PRU LN Equity,PX_VOLUME,73783466.0
2019-07-31,PSH LN Equity,PX_VOLUME,1406795.0
2019-07-31,PSN LN Equity,PX_VOLUME,33260396.0
2019-07-31,PSON LN Equity,PX_VOLUME,61988523.0
2019-07-31,REL LN Equity,PX_VOLUME,70366131.0
2019-07-31,RIO LN Equity,PX_VOLUME,61097210.0
2019-07-31,RKT LN Equity,PX_VOLUME,22555860.0
2019-07-31,RMV LN Equity,PX_VOLUME,47053445.0
2019-07-31,RR/ LN Equity,PX_VOLUME,184126725.0
2019-07-31,RTO LN Equity,PX_VOLUME,99356980.0
2019-07-31,SBRY LN Equity,PX_VOLUME,175707695.0
2019-07-31,SDLF LN Equity,PX_VOLUME,18244254.0
2019-07-31,SDR LN Equity,PX_VOLUME,43541474.0
2019-07-31,SGE LN Equity,PX_VOLUME,57819293.0
2019-07-31,SGRO LN Equity,PX_VOLUME,37427419.0
2019-07-31,SHEL LN Equity,PX_VOLUME,117438133.0
2019-07-31,SMIN LN Equity,PX_VOLUME,14089307.0
2019-07-31,SMT LN Equity,PX_VOLUME,49933592.0
2019-07-31,SN/ LN Equity,PX_VOLUME,40283849.0
2019-07-31,SPX LN Equity,PX_VOLUME,5195467.0
2019-07-31,SSE LN Equity,PX_VOLUME,77713467.0
2019-07-31,STAN LN Equity,PX_VOLUME,157172658.0
2019-07-31,STJ LN Equity,PX_VOLUME,37758484.0
2019-07-31,SVT LN Equity,PX_VOLUME,19292069.0
2019-07-31,TSCO LN Equity,PX_VOLUME,326517288.0
2019-07-31,ULVR LN Equity,PX_VOLUME,34939509.0
2019-07-31,UU/ LN Equity,PX_VOLUME,53569292.0
2019-07-31,VOD LN Equity,PX_VOLUME,1550629094.0
2019-07-31,WEIR LN Equity,PX_VOLUME,22081949.0
2019-07-31,WTB LN Equity,PX_VOLUME,31367893.0
2019-07-31,AAF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,68.9
2019-07-31,AAL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2600.411
2019-07-31,ABF LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2823.799
2019-07-31,ADM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3904.292
2019-07-31,ALW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1037.234
2019-07-31,ANTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1325.149
2019-07-31,AUTO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,562.005
2019-07-31,AV/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,895.509
2019-07-31,AZN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,11239.501
2019-07-31,BA/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,857.965
2019-07-31,BAB LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,646.431
2019-07-31,BARC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,193.221
2019-07-31,BATS LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4532.146
2019-07-31,BBOX LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,195.259
2019-07-31,BEZ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1046.905
2019-07-31,BGEO LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1804.653
2019-07-31,BKG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,5453.037
2019-07-31,BLND LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,802.893
2019-07-31,BNZL LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2691.719
2019-07-31,BP/ LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,891.648
2019-07-31,BRBY LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2811.723
2019-07-31,BT/A LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,278.993
2019-07-31,BTRW LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,874.179
2019-07-31,CCEP LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4643.499
2019-07-31,CCH LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3445.363
2019-07-31,CNA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,134.264
2019-07-31,CPG LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,2984.141
2019-07-31,CRDA LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,6175.371
2019-07-31,CTEC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,163.674
2019-07-31,DCC LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,8897.664
2019-07-31,DGE LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,4487.289
2019-07-31,DPLM LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1934.501
2019-07-31,ENT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,1560.796
2019-07-31,EXPN LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,3061.496
2019-07-31,FCIT LN Equity,TOT_RETURN_INDEX_GROSS_DVDS,898.994
